,userid,itemid,courseid,finalgrade
34474,1759,140,0,50.253048994828674
34475,1215,51,0,64.35447962177344
34476,9,9,0,49.6350032638057
34477,81,4300,5,49.769494395863816
34478,2634,3065,3,12.799547457517093
34479,64,1180,1,49.30624958596336
34480,25,89,0,31.611746897860627
34481,635,5109,6,74.86101140129632
34482,942,5066,6,53.06715191760462
34483,816,55,0,36.43536333451203
34484,3190,1094,1,41.0794448048762
34485,2643,1219,1,25.117037940678983
34486,1990,1885,2,33.84074161301073
34487,951,24,0,65.4372056336204
34488,1949,76,0,69.96797540501645
34489,1043,1189,1,49.446560997647666
34490,1845,5132,6,49.91874062683177
34491,2970,0,0,66.181521795979
34492,1776,5290,6,51.75951461134079
34493,1617,16,0,50.18986519110258
34494,1072,5284,6,23.850153388577198
34495,2890,4082,4,67.4374108432441
34496,365,1175,1,50.25750033426949
34497,1486,1091,1,50.677627000309755
34498,2750,5212,6,20.752141514923682
34499,72,64,0,43.373175771447215
34500,1845,5487,6,49.088938119053296
34501,1742,4148,5,51.815249379748444
34502,241,6277,7,51.970050306091665
34503,3003,5286,6,81.57180578070967
34504,369,5343,6,66.40242568798645
34505,388,10,0,45.77502846511133
34506,76,5086,6,72.26137229653135
34507,1749,5112,6,66.03305470027698
34508,1937,42,0,30.28821797167538
34509,863,5109,6,43.879888283627864
34510,2179,5062,6,49.75866199992705
34511,2124,73,0,67.55380441750457
34512,2179,1905,2,34.126207038044
34513,2191,37,0,81.79716979973594
34514,2999,76,0,19.96207435423915
34515,762,167,0,69.84426907880207
34516,3134,3582,4,59.55495323240739
34517,2680,1094,1,45.43343543987072
34518,2060,5074,6,67.68953493910534
34519,1845,5064,6,53.79904101858757
34520,2970,1180,1,66.7666015525001
34521,2330,5067,6,41.01824223175002
34522,698,4252,5,54.88264531431015
34523,1899,86,0,55.01687573326869
34524,587,96,0,51.09891266344254
34525,2607,19,0,28.6830916888328
34526,2529,5426,6,9.440367475181262
34527,3235,5089,6,73.47008505888309
34528,1327,5081,6,76.60781925503987
34529,1426,96,0,67.07219626208465
34530,1043,1871,2,72.50459038075846
34531,24,1893,2,47.92092267563011
34532,2769,1905,2,64.82246830093383
34533,1055,0,0,37.83014131620138
34534,1421,22,0,75.43013604201468
34535,618,840,0,34.4033804811379
34536,587,4,0,79.63122347191086
34537,2287,5124,6,36.76200960097604
34538,1223,81,0,48.58124322550913
34539,1502,4217,5,70.24870412078467
34540,807,3686,4,37.53663615584466
34541,3216,5117,6,67.05444673400298
34542,1611,5064,6,52.11703433624713
34543,2829,700,0,52.102752215412494
34544,1611,5108,6,19.460784251302123
34545,2453,1053,1,43.3285666669394
34546,2410,5130,6,65.57298667644015
34547,2986,10,0,32.74417502951705
34548,1089,5215,6,34.92553313502174
34549,1673,71,0,37.20513132380498
34550,295,6403,7,72.4639020749931
34551,1119,67,0,38.20967691611981
34552,1627,4241,5,53.08390902151986
34553,2550,1122,1,38.994226547640835
34554,1524,115,0,30.309110759586556
34555,2551,4024,4,67.18567008683333
34556,2824,4252,5,50.03123888520791
34557,826,2944,3,37.27388321350203
34558,1411,1158,1,42.41765393095747
34559,1215,1133,1,49.63136999329361
34560,1092,42,0,21.568238773018802
34561,1751,95,0,68.85426157912308
34562,2218,5091,6,72.70023989808547
34563,1639,4251,5,50.49053410758002
34564,1916,134,0,31.013038322024073
34565,1681,4148,5,87.94190712194496
34566,2429,5095,6,69.84985658131501
34567,1797,73,0,36.097766036211404
34568,961,0,0,32.077810276261
34569,1464,44,0,76.05808162923853
34570,2410,5071,6,82.63149384993687
34571,473,373,0,47.54808179148147
34572,344,1851,2,24.780629791952766
34573,195,1905,2,71.73940940768827
34574,25,1215,1,52.26657278405813
34575,2697,3753,4,92.41872161823139
34576,244,89,0,62.01085236084596
34577,1823,76,0,67.08553895046599
34578,1643,1074,1,50.6690738682383
34579,889,4732,5,37.170030897375085
34580,1041,18,0,52.053096151890216
34581,2516,95,0,50.680286128593735
34582,195,1045,1,53.00516745932542
34583,1400,5538,6,65.86802233363731
34584,2423,163,0,24.365922285432777
34585,1565,5287,6,38.15219894489941
34586,764,2262,2,39.449978403825696
34587,1304,5104,6,63.783953993324026
34588,1664,97,0,49.7517286238468
34589,2401,3937,4,35.50274030282975
34590,1027,5113,6,69.868959225068
34591,2282,81,0,35.90383134959876
34592,661,4255,5,61.020610621556564
34593,1547,1219,1,44.514485295318686
34594,1422,1351,1,47.86721479673045
34595,261,1889,2,68.94650681307817
34596,1482,4,0,21.868115279665908
34597,3140,1920,2,47.39706958158661
34598,389,1507,1,49.68039098001171
34599,6,5109,6,65.46842259095261
34600,1363,89,0,78.98438211671748
34601,250,96,0,54.48174267857757
34602,1937,10,0,69.45995827648403
34603,947,61,0,46.87797048453319
34604,35,38,0,20.19653208346222
34605,1246,18,0,67.39153339417224
34606,538,4247,5,69.01989882825396
34607,2509,4024,4,66.28793258827737
34608,795,1096,1,67.41279711172457
34609,2959,5484,6,48.884983128221165
34610,2900,5427,6,37.2825601836311
34611,206,95,0,49.19375453302479
34612,3192,1101,1,70.89265248711577
34613,1557,69,0,44.67894368618008
34614,2269,1215,1,53.29944364990085
34615,2436,1917,2,30.298979983004372
34616,2439,5293,6,26.727691742916967
34617,13,4155,5,70.4287285775193
34618,1415,5970,7,75.54933467560672
34619,2598,50,0,60.96166600627387
34620,2578,24,0,70.024210389716
34621,1784,8,0,17.954419243310365
34622,1330,5288,6,40.15555658304327
34623,2285,1917,2,29.244845095778864
34624,3023,18,0,65.09828482892055
34625,1783,1693,1,50.73429160690785
34626,1412,1088,1,69.90168606031119
34627,2172,429,0,66.51552580555179
34628,2361,37,0,74.32186305473918
34629,600,1354,1,71.36410068261644
34630,177,4292,5,41.35737759593454
34631,3162,63,0,62.83720639966663
34632,129,1047,1,56.89355576715496
34633,591,1054,1,48.956016222836986
34634,1870,1192,1,67.87769232332985
34635,2240,4116,4,89.90475091859967
34636,2754,24,0,54.15603983380091
34637,980,8,0,22.176847811985212
34638,157,5085,6,30.863396244771266
34639,800,1917,2,50.01745741558655
34640,1164,12,0,69.78282249437211
34641,2151,1873,2,91.26062848877544
34642,209,27,0,33.52064546670215
34643,14,5083,6,53.12439832223423
34644,2012,49,0,54.08827387804056
34645,562,4281,5,55.741641257817776
34646,759,2510,2,34.18001637188837
34647,1813,2510,2,85.35931126085303
34648,1954,96,0,32.07418344001177
34649,600,27,0,47.00652831385568
34650,2147,5482,6,81.11371704395235
34651,2017,29,0,54.95386803973755
34652,2431,16,0,64.92320483528586
34653,313,1350,1,57.355789726730414
34654,636,76,0,50.2249912415581
34655,979,5106,6,76.36853734142309
34656,901,18,0,45.15866534852564
34657,1096,1190,1,76.76154760219676
34658,116,1956,2,70.87063419415712
34659,2964,2267,2,86.37279926859637
34660,2472,54,0,61.361366193383525
34661,908,1216,1,42.83446150156621
34662,432,13,0,83.51864255020949
34663,1994,16,0,16.53059521574487
34664,1611,5056,6,61.93964962469643
34665,574,4166,5,32.82266792479758
34666,3192,2125,2,32.26635437474464
34667,317,36,0,30.718349043777355
34668,766,97,0,20.838051143460333
34669,465,5079,6,53.199185395479674
34670,2610,51,0,68.1361379878138
34671,2679,599,0,40.30946790617162
34672,2939,129,0,57.79043687516269
34673,1400,1179,1,51.180182427980505
34674,1778,1094,1,72.51181783997724
34675,902,8,0,33.73065873193226
34676,1967,4294,5,27.26425574115353
34677,548,15,0,74.34569069358497
34678,575,5288,6,84.29735615322308
34679,954,4,0,67.03250663532268
34680,2761,5530,6,70.98814239163116
34681,1796,4400,5,25.166873398689866
34682,302,5087,6,79.81792552779406
34683,767,4289,5,65.82582358458755
34684,351,1509,1,54.270948097029546
34685,2079,21,0,30.93742796449711
34686,1916,1128,1,35.71327065978696
34687,1041,69,0,46.50199518065025
34688,1767,4169,5,32.259695343167685
34689,1138,2310,2,19.038173436591272
34690,2376,1984,2,24.21510248421791
34691,1934,49,0,40.503966202196956
34692,1763,1125,1,49.58483441888025
34693,1769,5131,6,27.834926978178054
34694,1443,45,0,22.510597741589333
34695,1020,38,0,34.39294647506102
34696,249,1046,1,74.6949694055166
34697,1135,49,0,49.3242300357634
34698,757,5309,6,47.96686417128504
34699,339,85,0,52.42566411043032
34700,1986,5505,6,24.91685836306072
34701,2718,1178,1,65.83223929269543
34702,2750,5291,6,78.93375783237786
34703,332,5284,6,87.80745046033115
34704,1969,5079,6,28.60687182557772
34705,1986,5214,6,67.07434778259172
34706,1579,5067,6,41.185089032470586
34707,1575,3911,4,28.770582436022696
34708,1228,1925,2,69.06083888312233
34709,2334,22,0,66.01125924569857
34710,1797,24,0,45.06097222506301
34711,3034,2946,3,23.010636483189835
34712,919,2944,3,47.95138010061274
34713,408,96,0,65.42906710054204
34714,950,1956,2,51.75389655917935
34715,3057,1908,2,63.33745890725116
34716,3084,3817,4,64.40203945474538
34717,2191,1158,1,50.00255399460682
34718,707,1175,1,49.67882348638332
34719,787,1120,1,52.19610021481967
34720,400,19,0,66.34568608319871
34721,454,4434,5,63.238594483764565
34722,2842,1359,1,63.26149453880663
34723,1563,5067,6,50.004853112967815
34724,885,79,0,67.00739188130797
34725,296,1035,1,67.22800785980326
34726,1078,1360,1,47.38135926742933
34727,3263,1919,2,47.50779174859817
34728,1421,19,0,53.7653792910227
34729,1750,0,0,64.05859858217708
34730,1291,15,0,51.45482147836372
34731,2487,5074,6,89.54848285526792
34732,2036,1134,1,84.00892013057648
34733,624,5134,6,33.164964616965854
34734,677,0,0,32.51236422876114
34735,35,10,0,32.60188753129399
34736,2315,24,0,49.81500286550124
34737,980,79,0,78.95995263936793
34738,1373,1885,2,67.41914636675601
34739,2482,5293,6,71.17257085488785
34740,1777,5068,6,31.09288793334857
34741,2389,5616,6,70.79667400066553
34742,2332,38,0,32.96488041510922
34743,253,1128,1,63.90823120023367
34744,1814,1178,1,87.53102883038727
34745,2683,1184,1,75.33121444374738
34746,3023,81,0,74.66643905676153
34747,2394,5285,6,66.62531157929418
34748,2877,90,0,64.64030769726749
34749,1356,5084,6,64.86552380967157
34750,1941,6271,7,85.78857647113847
34751,2157,1110,1,32.601252585599575
34752,630,1161,1,28.580797899039105
34753,208,1151,1,51.67007573112895
34754,677,1045,1,62.616887925291444
34755,2109,19,0,25.825628639768436
34756,2972,1955,2,65.23874857029581
34757,2610,1039,1,44.38030962999288
34758,644,37,0,41.439236620951526
34759,1322,51,0,31.536571187231335
34760,592,2940,3,50.891334509003705
34761,1527,1350,1,69.1656432035757
34762,56,1213,1,47.104964460338515
34763,1717,80,0,57.50473583311861
34764,222,50,0,54.666765401037345
34765,2044,5083,6,21.852040838841386
34766,1969,5082,6,81.44859663206965
34767,2894,1216,1,64.61607107440078
34768,213,4516,5,51.2585592097965
34769,2766,1219,1,55.29633792035378
34770,1859,5287,6,64.59396262258464
34771,2172,2008,2,53.89954830628863
34772,1736,1851,2,33.256557344389144
34773,885,1213,1,61.58977501100625
34774,427,5291,6,55.077174721687
34775,339,76,0,36.14427828888739
34776,1885,426,0,87.66822230608228
34777,100,5537,6,65.79901391930116
34778,2101,1100,1,49.98657231967373
34779,998,5067,6,50.10888549642816
34780,548,38,0,40.487919853112764
34781,442,8,0,54.758466296559575
34782,1294,5086,6,69.52265496411633
34783,2877,1,0,24.036046373309865
34784,3165,15,0,45.73828453968275
34785,2572,1210,1,31.52026227596029
34786,985,96,0,80.771006492878
34787,2697,5116,6,62.764465801684395
34788,2573,0,0,59.20594276627814
34789,2481,91,0,64.28765842176682
34790,110,5071,6,84.82500566947819
34791,1829,513,0,39.242139189768054
34792,2766,1178,1,36.81389405918782
34793,2430,1048,1,65.84397457583239
34794,1991,5286,6,38.97981982565545
34795,324,5079,6,82.49751569296798
34796,1836,6380,7,48.20948921692983
34797,2129,4,0,22.331905041407012
34798,665,8,0,49.95060089649286
34799,400,16,0,71.26595935882985
34800,1480,5289,6,67.89057068985517
34801,591,71,0,44.267405102398264
34802,1700,1871,2,75.34076146061099
34803,1416,1851,2,91.28029876238497
34804,206,5061,6,62.33029845117446
34805,2639,86,0,31.35928770548137
34806,2472,1052,1,65.99169381277723
34807,735,97,0,35.678418823755536
34808,375,4271,5,61.407000346445045
34809,3189,90,0,43.072827316754044
34810,600,5286,6,11.601265374272009
34811,1336,79,0,48.52724631031006
34812,2567,2946,3,64.58554032815105
34813,80,130,0,50.12904322655601
34814,410,115,0,49.14933976160411
34815,1673,4274,5,65.412362003089
34816,1277,433,0,50.93445582762934
34817,1961,1919,2,83.04604751465428
34818,2201,1889,2,83.85653871941172
34819,1413,3253,3,61.1569297115914
34820,969,5124,6,37.00706946771399
34821,1774,5130,6,67.04753587272145
34822,147,96,0,64.40769762169037
34823,3148,44,0,68.88373311172145
34824,1463,1171,1,45.627177835605636
34825,351,1507,1,59.73899984857624
34826,1719,5094,6,47.05489150812635
34827,1690,5085,6,27.415771812198013
34828,1055,69,0,66.95817511554476
34829,1847,4433,5,49.242913322334374
34830,411,99,0,83.83580787143077
34831,1173,1921,2,55.411830362003855
34832,3231,5082,6,51.55681390734157
34833,2946,69,0,32.860419640680945
34834,2543,1116,1,66.02282722675707
34835,1012,1921,2,51.70493854791485
34836,3029,1939,2,61.98661154858951
34837,2858,5114,6,30.688331563213715
34838,150,4433,5,58.91058308357885
34839,522,58,0,80.75446656852245
34840,981,97,0,69.08235116973198
34841,1199,5121,6,87.04506209357538
34842,223,5098,6,51.41202858793819
34843,2285,3820,4,51.2943857874192
34844,688,1219,1,26.052715727650966
34845,370,89,0,62.74020294147251
34846,1336,4,0,55.63835268351782
34847,2970,5083,6,71.78097582677577
34848,853,4292,5,51.898728409396604
34849,1480,5086,6,88.890920020732
34850,2370,91,0,65.8697133452451
34851,2863,115,0,55.48556990421697
34852,447,96,0,81.04061376639802
34853,351,1139,1,66.19138787720097
34854,2765,1851,2,28.599874620846325
34855,2578,5083,6,79.56421825792845
34856,223,5148,6,72.58448434719001
34857,2171,1057,1,32.04604685971481
34858,2858,5134,6,47.698215065235374
34859,2283,1994,2,55.047956946553555
34860,2525,45,0,52.78162764413115
34861,1918,5132,6,66.59612748383888
34862,2890,5134,6,34.128434962073285
34863,839,3250,3,66.1136125751429
34864,42,18,0,45.55123372088601
34865,1484,1200,1,64.70034881133215
34866,2130,5051,6,68.72093454194102
34867,2568,6374,7,30.499727041906976
34868,296,71,0,82.74550990088674
34869,2898,5343,6,85.92429200325398
34870,1495,5119,6,52.51369155230964
34871,2452,5079,6,44.79868233084627
34872,2008,35,0,62.17314329914288
34873,906,76,0,45.16781570793529
34874,2964,86,0,54.31517502367431
34875,2203,1102,1,62.97193641711114
34876,1533,1921,2,18.63938623195837
34877,2541,42,0,48.80407917794516
34878,2573,90,0,45.60575268669294
34879,719,5284,6,30.873870886979326
34880,2546,4,0,49.886822843781125
34881,605,38,0,44.65904171306746
34882,2976,2318,2,67.8890891589825
34883,898,1052,1,53.177142614903666
34884,2794,1905,2,62.68187475566726
34885,1292,5108,6,74.2744839096257
34886,2469,1058,1,67.83854267056113
34887,1704,5132,6,56.26158315102731
34888,2820,5112,6,40.51210621311651
34889,720,96,0,24.20559472961481
34890,3063,1873,2,47.31309582276406
34891,1655,2107,2,67.2363796724685
34892,3104,1851,2,34.03791519530179
34893,2252,36,0,70.46654298096833
34894,351,0,0,63.768935046698964
34895,1136,3998,4,65.36743789201321
34896,1621,29,0,74.04051459857146
34897,1201,89,0,80.48689883928371
34898,709,1990,2,30.129470397104726
34899,3179,5287,6,48.96519680012948
34900,358,4733,5,49.995122294532436
34901,1927,86,0,66.7867493735095
34902,1044,3753,4,45.03794109642868
34903,389,1693,1,33.24726516352799
34904,785,5292,6,49.97229606949544
34905,1205,22,0,35.3816867733722
34906,1630,18,0,75.5492568338294
34907,791,38,0,40.40335891188363
34908,1424,5071,6,30.80295894343144
34909,661,4252,5,45.17202167465416
34910,600,2196,2,68.26170586924864
34911,1387,1048,1,36.25237750469446
34912,672,21,0,64.86267601906891
34913,1814,1189,1,69.41479136534092
34914,2962,1175,1,65.98226312150611
34915,1624,16,0,19.84218071744865
34916,1937,1127,1,45.874727315511564
34917,41,4,0,36.17287036292584
34918,2898,5344,6,49.08786940000273
34919,35,1,0,49.737752709856856
34920,2223,45,0,42.94946789079149
34921,3237,5537,6,35.04485282650479
34922,2939,37,0,47.973722445992394
34923,1705,1893,2,91.86373428818769
34924,1879,4434,5,33.4097901304963
34925,219,73,0,42.5360807225171
34926,302,5086,6,67.59260272443241
34927,568,5085,6,73.2030474031598
34928,2378,1880,2,68.28794148673003
34929,630,1276,1,64.95099699627727
34930,1135,13,0,61.36562532702628
34931,1108,1058,1,39.74958057531496
34932,2373,5135,6,45.6949127978821
34933,272,1180,1,30.643877762534622
34934,3231,5110,6,46.68482657422735
34935,2163,5539,6,82.86824209424229
34936,1070,3121,3,69.65698940032587
34937,2998,73,0,69.95663815859687
34938,1891,3046,3,49.788534356480554
34939,2382,124,0,65.31781604151254
34940,1495,5108,6,53.456933418615456
34941,2966,5961,7,26.17349229133554
34942,896,5066,6,70.48078237403878
34943,900,6332,7,13.241841449671375
34944,400,5063,6,60.87925065295262
34945,318,1977,2,28.94019103829624
34946,1519,1214,1,67.50710483527187
34947,896,5073,6,30.316093067916228
34948,1353,86,0,73.18702280429093
34949,980,73,0,24.550991844658057
34950,571,2941,3,81.68751196006205
34951,830,3895,4,77.74082424498857
34952,2079,79,0,84.5001173344229
34953,1131,16,0,31.37550176688214
34954,2166,5104,6,65.53723972941899
34955,1559,5087,6,35.173070071284705
34956,2692,2943,3,47.788964520401635
34957,2517,1242,1,45.47958633474748
34958,2657,1208,1,66.65324689754995
34959,1690,5079,6,53.59973595669822
34960,2453,19,0,65.9980689567185
34961,1890,61,0,39.56840727364226
34962,371,22,0,49.10401183605287
34963,2201,1917,2,65.19612020745014
34964,1023,1851,2,47.86724458388816
34965,2147,5489,6,32.10737347844936
34966,2009,4147,5,62.16225233962615
34967,115,95,0,18.170435027201336
34968,2210,5082,6,66.74525113762631
34969,1270,2945,3,35.249652925144005
34970,459,4284,5,69.26736497650147
34971,35,1127,1,66.75110121767734
34972,792,1,0,48.63800816906478
34973,2659,6329,7,66.55776635635604
34974,1557,55,0,66.86771890023925
34975,2995,4246,5,48.96254883127327
34976,627,33,0,71.9775347747737
34977,1932,1153,1,46.584267825802236
34978,2303,71,0,86.22791155112483
34979,479,1262,1,72.60740897894128
34980,1048,1047,1,33.18284919109968
34981,1767,1905,2,74.28915912587948
34982,761,1704,1,36.05676725428627
34983,2827,5067,6,37.64922497359712
34984,3251,2941,3,52.83791237488179
34985,2926,5292,6,65.00921009677947
34986,435,110,0,56.8459089719128
34987,577,5076,6,63.84110930262184
34988,2807,131,0,68.05899073512062
34989,1140,5287,6,72.05912766284885
34990,3130,5295,6,78.73427183129718
34991,1421,63,0,57.05445743534928
34992,1675,5068,6,67.59818523365627
34993,650,96,0,71.3549193012906
34994,222,36,0,54.029574502782516
34995,2607,5065,6,91.10007941752322
34996,1372,37,0,66.16996844977737
34997,2999,73,0,54.63797531484676
34998,600,81,0,71.03043882718494
34999,2349,45,0,32.027637198118406
35000,1233,5110,6,67.07098147987053
35001,2657,97,0,50.47907137380232
35002,1135,64,0,49.87300835675767
35003,1559,5129,6,81.89007041629604
35004,1489,4433,5,32.70869814275559
35005,1760,1094,1,39.760243814476674
35006,908,76,0,69.40490850279457
35007,2550,1048,1,40.05495618120077
35008,351,83,0,49.08303383498807
35009,266,5092,6,53.919401937219284
35010,1554,5094,6,16.198878942033446
35011,3211,5029,5,46.585615385379235
35012,2998,0,0,50.76005112481388
35013,1292,5109,6,61.241509161070574
35014,2317,1130,1,65.23891908396205
35015,3148,19,0,64.05490082901572
35016,2508,5286,6,58.2878235711182
35017,639,1180,1,39.789238439108196
35018,802,3818,4,66.50286978456845
35019,436,5492,6,78.27052359215234
35020,2084,1188,1,74.16723059597656
35021,2134,129,0,64.41470771311359
35022,2743,1137,1,63.273980506677646
35023,2350,5101,6,68.54906744994302
35024,2210,5075,6,51.209376482726924
35025,1008,18,0,49.80695528192578
35026,1537,5084,6,73.90117257274076
35027,432,1139,1,25.999767474364816
35028,2571,1179,1,43.34255599726639
35029,1292,5075,6,63.487793232795404
35030,76,1152,1,46.09537858418082
35031,1273,1142,1,24.18277840214116
35032,845,1862,2,85.79236188988429
35033,3147,16,0,63.67569238810508
35034,3242,5291,6,39.148563874979146
35035,683,1180,1,29.389917647561525
35036,3180,4082,4,48.90988308492631
35037,1975,5609,6,64.11655841119395
35038,1664,1905,2,44.66227262401186
35039,1894,2532,2,92.22476288163016
35040,305,3687,4,32.41709949912027
35041,2493,1240,1,66.4518305822323
35042,2647,21,0,65.9307328728574
35043,2284,1133,1,51.9099848570147
35044,1480,5138,6,30.688385943950873
35045,226,2963,3,24.26835442035172
35046,2626,1188,1,69.17136503756913
35047,2120,5067,6,76.95986276169698
35048,609,79,0,15.12435314686294
35049,157,5121,6,32.539465709529644
35050,745,5063,6,48.37501676407612
35051,1008,1,0,68.36192414135986
35052,2442,44,0,45.337702103526084
35053,2474,1151,1,67.87326508389351
35054,487,69,0,89.35730658611189
35055,1131,97,0,71.96429679355029
35056,1487,1,0,71.29257386601329
35057,2651,49,0,51.09407110388959
35058,501,4226,5,48.52605467910233
35059,2044,5143,6,35.36676893121676
35060,467,5288,6,68.37800971029712
35061,3055,1690,1,82.64502335148278
35062,1088,54,0,10.092701274344787
35063,1249,5292,6,53.19403472071283
35064,208,5116,6,60.962368422685834
35065,339,1151,1,75.96018859037706
35066,132,5109,6,59.89342291097809
35067,1143,1706,1,87.3922521724877
35068,548,5064,6,69.51802007418347
35069,1848,1,0,30.71249332264055
35070,208,5124,6,66.80662915233285
35071,3013,29,0,65.83738101385565
35072,3074,130,0,51.53745148899784
35073,2056,9,0,70.69438329893053
35074,2803,1,0,71.98253351464996
35075,1215,6661,7,43.958704975509335
35076,1659,81,0,30.550382822694058
35077,1607,1880,2,55.303238231536014
35078,1825,5119,6,77.17968893998116
35079,1779,4241,5,84.12389278724184
35080,1089,5110,6,74.37788919156935
35081,1180,5287,6,31.217533943088277
35082,1353,90,0,52.70244742066469
35083,3180,5291,6,29.586886663573686
35084,1915,85,0,71.6902877811401
35085,3055,1704,1,53.55805571402045
35086,1913,0,0,41.61882848027257
35087,2746,1242,1,41.0290697990331
35088,1779,4865,5,44.447893911594015
35089,1094,79,0,58.49168348002236
35090,1855,21,0,65.57528808704635
35091,172,1908,2,79.33206352766511
35092,1131,1,0,30.674936649241573
35093,2216,1687,1,49.31565151517019
35094,56,8,0,72.41613760824171
35095,1706,79,0,37.47808358563509
35096,1515,2095,2,59.83609561778338
35097,1705,15,0,19.601216067211006
35098,2984,1862,2,26.073811629661027
35099,692,50,0,65.46669543061311
35100,2550,10,0,89.28457877784656
35101,363,4147,5,54.07539017979252
35102,2463,1908,2,77.2183505266467
35103,1414,1919,2,40.18906817501492
35104,1667,1920,2,38.64723518395758
35105,2681,85,0,48.27837579167862
35106,1873,1955,2,51.87866419616072
35107,1683,5288,6,51.45264711779197
35108,1209,2943,3,42.740830681237746
35109,2750,5286,6,70.39902778581526
35110,283,4217,5,51.66988610469216
35111,2810,45,0,69.24621380548135
35112,2894,97,0,42.27690442282538
35113,1055,35,0,50.57051269828796
35114,2275,1348,1,85.97011995091044
35115,351,5506,6,51.91751456191423
35116,2213,44,0,69.34369036971484
35117,2527,55,0,66.9649558827428
35118,992,64,0,56.578784347688746
35119,2947,5339,6,8.22366617534983
35120,1286,3195,3,78.9725469316024
35121,2203,81,0,46.02791920258897
35122,2279,7466,7,68.59531575725462
35123,705,109,0,37.08396549798364
35124,3068,5627,6,72.70049331884621
35125,208,5305,6,67.33975207430791
35126,2606,5069,6,33.64154446786053
35127,1199,5069,6,49.58347464633737
35128,1089,5432,6,49.432847362045315
35129,591,1893,2,22.28775058058752
35130,1988,50,0,54.49571912305993
35131,2373,5293,6,44.86482286944044
35132,152,5148,6,53.30414326606773
35133,1291,1039,1,74.39406252906903
35134,1983,50,0,33.88898111926739
35135,2017,5087,6,37.37384818325663
35136,1683,5287,6,78.83214836923608
35137,1356,5087,6,25.513407462277762
35138,2748,4289,5,16.25198734569685
35139,258,1348,1,42.36831986954926
35140,2887,5423,6,66.77917071946261
35141,2030,1120,1,80.85572846127504
35142,3058,44,0,47.470074489197515
35143,929,44,0,47.12969642291428
35144,1596,4147,5,92.51076369123255
35145,1415,69,0,84.31194094169221
35146,1372,5068,6,48.173215610396035
35147,1776,5070,6,72.15593545520788
35148,1423,5069,6,46.6941203642468
35149,605,5061,6,51.65033317366708
35150,2835,1194,1,67.38155848769588
35151,1100,5292,6,72.31709801111673
35152,453,44,0,30.00088808589815
35153,447,10,0,55.87636774517394
35154,89,8,0,65.94027324040914
35155,2011,1946,2,24.471588293911992
35156,2453,1178,1,67.59610205729847
35157,1471,500,0,47.14079340991728
35158,2858,5124,6,52.61639901665559
35159,1255,42,0,47.14876595394289
35160,1630,1188,1,81.01500567139126
35161,157,5067,6,48.0114496001061
35162,1119,64,0,40.86726408902412
35163,1126,5074,6,50.92856710766604
35164,2697,5290,6,53.23110293966231
35165,3130,5292,6,66.04390789482483
35166,6,113,0,51.277256098172884
35167,3090,5056,6,46.49190531401926
35168,1667,5062,6,39.61098557351792
35169,745,5051,6,30.531390150741053
35170,1396,1241,1,72.0803459594514
35171,3038,2262,2,62.78935046119954
35172,3225,29,0,38.81681230042572
35173,722,5101,6,82.26356911803128
35174,266,5089,6,61.71268056527429
35175,2409,1347,1,35.828145046026144
35176,2383,1905,2,68.5453891412869
35177,2790,95,0,87.48926707254705
35178,2869,33,0,67.92311651272603
35179,90,3823,4,14.954538285611974
35180,269,1118,1,48.294083316449445
35181,1292,5089,6,22.823825513467863
35182,1714,0,0,49.747802704300234
35183,435,13,0,26.95934590268503
35184,163,82,0,80.00911181329195
35185,1767,4166,5,45.62295005593829
35186,2429,5098,6,8.462625250465289
35187,1394,79,0,51.84388184131892
35188,2082,1180,1,86.77004492312687
35189,1397,5066,6,69.31375918951083
35190,286,4155,5,59.82511604874614
35191,3255,1088,1,44.10578308717629
35192,2347,1258,1,71.57043168175655
35193,2370,4217,5,82.36654442750121
35194,2783,3757,4,53.37245760547781
35195,434,80,0,60.85571033058961
35196,3169,1879,2,50.3897680279624
35197,1700,91,0,79.65601757569588
35198,618,801,0,33.60372923355927
35199,448,5293,6,26.08508451932889
35200,1277,837,0,44.38643713463719
35201,1341,5293,6,50.22642811333143
35202,434,16,0,50.75407293448903
35203,1690,1851,2,49.76457528377957
35204,1697,44,0,89.81314283375868
35205,1925,2938,3,72.86239211284337
35206,435,3897,4,9.115946834008469
35207,1376,3820,4,77.54616489782633
35208,208,5467,6,28.820608703456323
35209,2656,5067,6,62.50038298083309
35210,2905,1350,1,53.58496983113871
35211,2070,5214,6,74.70788212299199
35212,104,97,0,64.40826046959505
35213,834,1073,1,52.064570839184185
35214,1421,86,0,49.568696273482004
35215,2510,130,0,46.73966395690263
35216,2611,5071,6,31.679276520877817
35217,627,12,0,19.226320160602462
35218,1491,1871,2,24.099489949281832
35219,785,0,0,68.40293010633088
35220,2809,38,0,63.183668573382946
35221,1401,97,0,80.32430026639811
35222,247,1171,1,82.37796284778754
35223,1470,256,0,49.22930481719906
35224,3011,4056,4,76.79385971791865
35225,126,1862,2,90.19301675372367
35226,3051,1153,1,30.523919311797165
35227,2837,61,0,82.93652450014727
35228,1918,5113,6,80.06648963638345
35229,533,3895,4,65.13773573911986
35230,2147,5423,6,13.283807081343149
35231,1538,2943,3,81.60521048464308
35232,393,2513,2,64.61548038943862
35233,2053,27,0,53.45035439735062
35234,3190,1947,2,39.61195674344621
35235,243,1722,1,63.82343658285848
35236,1760,86,0,81.61487398142248
