,userid,itemid,courseid,finalgrade
31979,3226,5098,6,51.8067800512448
31980,1703,5080,6,47.29186560961551
31981,636,69,0,53.77120852004143
31982,2681,96,0,57.327869726064776
31983,1775,1189,1,58.076201832349724
31984,2962,96,0,68.35305651120585
31985,1995,1348,1,68.02731480434356
31986,1626,5105,6,55.118869506018285
31987,2866,97,0,67.94730326727627
31988,2884,49,0,57.72329645550043
31989,219,1889,2,49.39819734622071
31990,2773,96,0,62.65043304484166
31991,1778,1114,1,51.14950154160528
31992,1836,55,0,51.43111091619152
31993,2893,5074,6,49.12634681999632
31994,1792,12,0,39.92627067245204
31995,1600,1921,2,66.98311983114809
31996,605,5081,6,49.665631780584995
31997,868,1101,1,80.86631554844693
31998,2513,5101,6,72.46308276349542
31999,339,5075,6,53.160989073717204
32000,1703,5064,6,60.20808209772045
32001,2872,86,0,48.580502613049966
32002,1978,5286,6,63.21132812166583
32003,2070,5492,6,57.22363970764827
32004,3190,1178,1,35.21877420161713
32005,1043,5051,6,47.6447872052457
32006,2178,22,0,63.06084617584395
32007,2526,5128,6,67.23697392305898
32008,1372,1,0,55.72128308684427
32009,718,5285,6,52.0241192450352
32010,969,5466,6,70.0269777270209
32011,1424,5077,6,61.321816133536835
32012,2195,5293,6,64.18915839438051
32013,37,37,0,58.14969798499191
32014,1777,5128,6,51.92516561453949
32015,2488,1920,2,67.91879029842931
32016,1389,69,0,67.52336186203604
32017,1924,1245,1,47.964200889217615
32018,1564,2714,2,69.25798954508171
32019,2961,1057,1,68.07193158093766
32020,857,5092,6,51.81067496757317
32021,2860,4249,5,67.28593106677307
32022,2345,1862,2,39.44637341949957
32023,3107,3121,3,47.612153938594346
32024,2347,1274,1,40.22813277541605
32025,2975,5109,6,64.74396925205352
32026,2034,1955,2,50.26807438501532
32027,249,1131,1,59.78965410144861
32028,1400,1184,1,55.798241889508304
32029,1776,5089,6,64.83338212528881
32030,351,1158,1,37.82122433020584
32031,1969,4289,5,49.943848560744655
32032,2806,69,0,45.23588126468364
32033,939,1956,2,66.27805558981112
32034,2162,42,0,48.6795506261935
32035,2284,73,0,47.523079959075865
32036,1891,3063,3,44.52174767725823
32037,1102,5077,6,76.99015505815063
32038,2058,9,0,33.7970485600232
32039,2430,4,0,69.87001322228613
32040,344,19,0,63.10316261698674
32041,1760,8,0,63.94323887099877
32042,3080,36,0,53.13824833565754
32043,126,1215,1,65.55318498039739
32044,3153,98,0,71.3429314685868
32045,1487,42,0,83.33131074441941
32046,263,5288,6,70.61142326488103
32047,1741,5079,6,48.96382316805458
32048,2129,1180,1,67.86703450553784
32049,2423,6714,7,35.73910511607722
32050,1619,4283,5,48.715217315129415
32051,1846,1862,2,45.04457506340215
32052,2410,5108,6,64.75911863686902
32053,219,2025,2,50.97458317008926
32054,1565,5288,6,74.31428880354822
32055,2239,76,0,54.785129215294724
32056,1706,110,0,64.70470511603332
32057,322,2011,2,44.433525927368514
32058,3050,5087,6,60.52064091446601
32059,991,91,0,55.45284189182435
32060,296,86,0,61.81602743016611
32061,1406,54,0,65.2854442297871
32062,2486,5429,6,48.04290651018176
32063,1432,110,0,64.50636657779842
32064,1457,1153,1,44.44559389490046
32065,2171,49,0,52.02112515340134
32066,2166,5131,6,50.97328305695972
32067,1491,3818,4,58.43104486542233
32068,2035,15,0,58.580814624861475
32069,2175,85,0,60.62073327997311
32070,2476,1127,1,51.003803459797965
32071,1850,1054,1,47.6702574756172
32072,967,1215,1,48.297073919873064
32073,2157,1184,1,47.65042787103785
32074,99,9,0,60.03843931401424
32075,859,73,0,66.78157241709442
32076,2830,5068,6,30.421985801595987
32077,1646,1180,1,44.98838183190173
32078,2526,5087,6,51.53052036404904
32079,2611,5084,6,54.490851820109825
32080,111,1,0,50.44689560863469
32081,2607,55,0,67.63430188500816
32082,1828,1104,1,47.24612698273444
32083,2771,5529,6,65.90797996136293
32084,2339,5616,6,66.57082295952311
32085,2430,81,0,66.32408983329137
32086,536,19,0,55.52363323099608
32087,3146,5286,6,39.94656865687792
32088,73,91,0,56.55811831666158
32089,735,71,0,45.76397358446292
32090,1347,89,0,59.09026379177221
32091,1703,5067,6,62.132877774591684
32092,326,5112,6,45.69501480483645
32093,1411,1348,1,60.886341571377024
32094,3235,5095,6,53.12140538203098
32095,1722,95,0,65.24820740729801
32096,71,4405,5,52.94837672321171
32097,1812,2944,3,69.63490595135958
32098,1776,5111,6,68.20585323500055
32099,2985,69,0,70.87982816732526
32100,2927,38,0,57.853488806208034
32101,245,89,0,65.11754261216339
32102,2017,5130,6,51.77642099928961
32103,483,1919,2,31.82668803104117
32104,1846,110,0,48.632777669059266
32105,547,1213,1,33.069672354587816
32106,1003,5288,6,50.70579904418137
32107,270,1152,1,65.48780293648834
32108,175,99,0,67.07842202873833
32109,151,1905,2,41.01332100344395
32110,2642,5133,6,57.41303339836748
32111,2151,1873,2,43.962572458615426
32112,455,4148,5,42.83822258280978
32113,2956,83,0,59.51406332128362
32114,498,71,0,84.66430739979262
32115,206,2016,2,51.20062684845572
32116,3056,1213,1,35.05485318688437
32117,2105,91,0,32.79903038060393
32118,898,110,0,65.47456987454336
32119,334,1208,1,59.0864984376609
32120,520,3816,4,55.38372728906961
32121,3245,1133,1,50.7221041280388
32122,1199,5085,6,53.02204099814665
32123,2011,1885,2,45.00145943870669
32124,585,4579,5,68.72033827519918
32125,1027,5340,6,45.89773288499584
32126,150,582,0,64.65846253781825
32127,2600,73,0,46.667234032282536
32128,691,5064,6,64.74596693047972
32129,1336,91,0,58.246686024240326
32130,2152,71,0,75.19305114209706
32131,788,81,0,49.86821383557778
32132,1089,5117,6,48.58449811216623
32133,1104,1204,1,60.22038606060738
32134,2394,1905,2,64.05322969301233
32135,2378,1862,2,40.64593449210543
32136,2113,2938,3,49.605821917896556
32137,1586,2109,2,65.92264715797964
32138,2386,4147,5,53.03274680639368
32139,784,5626,6,68.9052907712536
32140,1906,1,0,42.8361782520718
32141,3198,2943,3,48.66862454192866
32142,977,76,0,32.451715680201026
32143,1182,49,0,65.04776233615652
32144,1045,12,0,50.09079938564776
32145,757,5458,6,55.56658651217017
32146,326,5063,6,56.278087865832816
32147,967,86,0,53.0005576331244
32148,1485,5065,6,51.041599551353436
32149,987,5080,6,66.69452569803377
32150,636,9,0,52.08386114077456
32151,2473,4147,5,61.06708116512725
32152,566,4274,5,82.8486829653729
32153,1600,50,0,67.37820749014193
32154,1673,16,0,72.917233119596
32155,1462,4241,5,56.60957997268482
32156,2452,5289,6,43.316166331292735
32157,2147,5423,6,44.991836130147355
32158,1031,85,0,66.34574151579085
32159,2064,1851,2,61.239081134517114
32160,351,1374,1,50.56908011296241
32161,3194,97,0,51.147488827311065
32162,1675,4251,5,50.512657192424896
32163,2597,1874,2,44.267554964340135
32164,217,5288,6,48.85495703180613
32165,2760,86,0,49.17196704750986
32166,2060,5092,6,74.84664240204593
32167,3231,5081,6,71.42669749302806
32168,76,27,0,64.59400257059878
32169,1527,1230,1,50.354167006608634
32170,1385,79,0,59.43064118007907
32171,1749,5105,6,48.66939066330452
32172,2850,95,0,66.14566070403114
32173,554,73,0,58.321623234728236
32174,1053,1242,1,51.94357091190308
32175,1932,1862,2,47.69931578402436
32176,960,0,0,41.42908856663218
32177,766,90,0,71.82774106841799
32178,1559,8,0,69.72260431611087
32179,2474,1921,2,50.27011114305558
32180,305,1171,1,50.34889613243555
32181,674,4292,5,51.83618268771881
32182,2079,58,0,47.84038628472564
32183,2836,5130,6,56.73710700411092
32184,2451,405,0,27.87318402477984
32185,219,5505,6,46.05760480655003
32186,1083,4,0,48.68658204841006
32187,2279,129,0,70.98565628359144
32188,2240,5064,6,30.336218392035914
32189,369,5339,6,69.84975953372957
32190,3163,5068,6,51.0509266378604
32191,2751,1905,2,44.946849249205876
32192,1190,4,0,46.105592874254825
32193,1480,5092,6,64.7320458797643
32194,2053,0,0,63.677740894795576
32195,1356,5121,6,54.254475887183595
32196,887,1056,1,76.61362076246402
32197,219,4186,5,47.916226361703636
32198,1788,19,0,68.64051991573491
32199,2758,4436,5,76.30628685582398
32200,2056,55,0,52.99220339323961
32201,2481,91,0,66.82926122304568
32202,334,61,0,50.344604592394035
32203,2337,37,0,67.36378963735321
32204,2055,4297,5,37.33919423165939
32205,116,90,0,66.47655391913293
32206,1759,134,0,74.7648344162665
32207,2370,18,0,50.72095071955975
32208,1954,5538,6,68.20713520178444
32209,2902,5616,6,47.425772711449454
32210,2580,1889,2,74.03780813868597
32211,117,2941,3,35.198478239401595
32212,1850,4253,5,58.496488644014704
32213,3154,5098,6,38.15162915325396
32214,2493,1238,1,50.48526483268269
32215,2239,1170,1,41.89390359319491
32216,1340,4271,5,62.64297865984075
32217,1304,5121,6,47.85567238860135
32218,1468,1053,1,64.18136556035013
32219,1633,5143,6,63.811692753769314
32220,2724,1885,2,43.28012499461634
32221,2967,5966,7,36.01054336634581
32222,1079,4,0,52.575064055247324
32223,2279,29,0,52.60929512362763
32224,2527,0,0,66.54236731194551
32225,1284,5087,6,64.40251263995688
32226,2941,6332,7,51.331557207268
32227,2152,4147,5,39.317916911773516
32228,600,13,0,66.55583212615706
32229,888,5132,6,56.663723483121956
32230,213,1869,2,51.539232568411165
32231,2761,433,0,52.55707671741527
32232,2689,1546,1,45.26620811904077
32233,1555,5293,6,61.21271247306185
32234,369,5346,6,55.021057150481745
32235,2600,1045,1,40.4879122958442
32236,2944,5138,6,53.22893366297768
32237,239,1905,2,54.3592149942704
32238,2845,5071,6,46.76207065058663
32239,54,4014,4,48.34372003911636
32240,1629,99,0,68.71912760101033
32241,1633,5106,6,27.314815937799622
32242,2486,5109,6,37.44893185944495
32243,2373,5135,6,44.07160830165628
32244,1406,16,0,54.29235889476045
32245,2582,1873,2,57.98343093923873
32246,2639,91,0,63.61175738283841
32247,1967,1054,1,58.43068928589027
32248,2341,5075,6,44.470964362377266
32249,1017,2119,2,62.51382340029187
32250,2450,4294,5,50.37497789652224
32251,942,5101,6,57.26091308354437
32252,414,8,0,68.50316413106445
32253,626,5114,6,50.36014279605942
32254,1227,4241,5,47.54589013281374
32255,2274,1,0,66.00630443503907
32256,1761,81,0,46.709977001187056
32257,1391,4147,5,49.3740273164517
32258,12,1,0,47.97114414390512
32259,3231,5138,6,38.11766468950642
32260,3143,5061,6,60.623112821559936
32261,624,1905,2,55.01692979113883
32262,208,5101,6,69.5851255159368
32263,125,1862,2,62.19483154668917
32264,2187,10,0,55.010059579067814
32265,332,5092,6,59.012454790116806
32266,2994,61,0,56.7443377265609
32267,1784,42,0,62.139389171496745
32268,1756,5293,6,48.690851300623244
32269,159,0,0,66.03157912833173
32270,1029,36,0,57.22836412422457
32271,3183,50,0,70.82672143842987
32272,2890,5065,6,46.65696166279215
32273,1443,19,0,51.56389047162233
32274,2235,3931,4,64.92211471561676
32275,1537,5083,6,55.94481821023912
32276,9,9,0,59.003339162858985
32277,2094,1851,2,32.22705986421125
32278,630,1276,1,64.56163225484872
32279,1711,5290,6,51.490438357328806
32280,2607,1066,1,84.64512212164057
32281,59,1885,2,52.95671228198051
32282,2930,813,0,67.62356164510616
32283,1104,38,0,58.62829386736572
32284,324,1,0,67.99382556317146
32285,1734,1879,2,50.333873328982094
32286,838,1038,1,67.13621367444642
32287,1977,3715,4,53.0647055158544
32288,2439,5285,6,50.373913051651485
32289,2509,1096,1,66.5244047231617
32290,2516,37,0,48.49049485527758
32291,1956,3046,3,71.63224056423334
32292,1704,5117,6,57.97177267032947
32293,1730,81,0,62.79567305917695
32294,351,1056,1,51.49002809008234
32295,2201,620,0,48.05664170019891
32296,2993,27,0,59.45189430278719
32297,539,42,0,52.502567577702344
32298,2288,5288,6,33.4115007940378
32299,2723,12,0,71.62401600257674
32300,3042,4056,4,43.37344489706956
32301,439,21,0,37.14907853809457
32302,1635,19,0,61.775743614366476
32303,1687,5530,6,68.38533819853733
32304,247,4144,5,49.50213470232155
32305,253,124,0,51.68111796228166
32306,710,2034,2,51.710795207589825
32307,2853,81,0,65.36303287921784
32308,1232,1946,2,45.18313270732262
32309,2404,8,0,60.47847484534363
32310,339,1184,1,67.49358102299337
32311,503,1919,2,62.07534243973044
32312,2959,5484,6,51.3769593482193
32313,81,4253,5,48.84078169028443
32314,1377,5505,6,48.39431540399204
32315,660,8,0,58.33695295677088
32316,1870,1137,1,27.435487457245706
32317,2187,29,0,46.47660614591988
32318,390,6277,7,56.06540655013122
32319,2152,1088,1,65.80915312546354
32320,218,4236,5,48.30006520755361
32321,1264,67,0,48.86450628086697
32322,2163,1920,2,36.2355134845706
32323,934,5422,6,46.78719189563565
32324,2595,36,0,67.18004098659827
32325,2013,27,0,73.56799930576852
32326,2820,4,0,68.91321277088097
32327,491,50,0,51.67851165125749
32328,2243,5111,6,43.29827808160876
32329,954,1184,1,52.19863971657006
32330,1533,1053,1,46.795702795482384
32331,334,36,0,31.049997649165565
32332,2201,1919,2,60.64388699923573
32333,2243,5078,6,34.30523031284846
32334,1423,85,0,46.709052902646384
32335,219,1171,1,51.93368818196517
32336,1711,4303,5,57.48710919965468
32337,2392,1931,2,26.58346521192871
32338,555,1180,1,48.912803949147715
32339,1717,4217,5,48.04082931850054
32340,2830,4251,5,54.92184795955283
32341,1759,55,0,80.78292949946305
32342,1706,58,0,49.4984215998313
32343,2830,0,0,52.99261921367813
32344,332,5134,6,48.14728920960665
32345,2423,61,0,47.19117255817767
32346,467,5087,6,67.06401486804101
32347,1966,5109,6,69.93484323797723
32348,2807,401,0,35.427644932093585
32349,972,1,0,45.266131188143355
32350,2187,5090,6,37.03919266847649
32351,2636,16,0,52.32873313118607
32352,2862,0,0,43.940585006992706
32353,266,5078,6,63.70602367377396
32354,669,5080,6,67.01836800555029
32355,2073,1119,1,48.392912544683966
32356,339,5065,6,48.614231210568434
32357,2556,81,0,47.96320795418563
32358,1294,5085,6,58.524348699660955
32359,404,83,0,54.90202467175082
32360,2370,38,0,47.5790380186567
32361,1533,1219,1,51.86604370206105
32362,766,44,0,38.48042974028622
32363,636,42,0,58.70578231457586
32364,307,1885,2,54.12149028828357
32365,2970,22,0,56.568728888909206
32366,2036,36,0,39.76652480204824
32367,2868,89,0,52.97249146468637
32368,2394,5285,6,56.25718552561285
32369,1072,1120,1,67.61302738916115
32370,1406,1048,1,48.03858900434951
32371,2171,1053,1,66.43211236607544
32372,1703,5143,6,41.97959033634375
32373,1555,49,0,62.60126633542993
32374,2270,109,0,64.897600621788
32375,1800,5072,6,74.46587813886121
32376,770,3818,4,44.86112602811938
32377,2193,97,0,47.524990811212064
32378,2959,5489,6,41.62996025249078
32379,1688,90,0,39.9538607938443
32380,908,96,0,47.15712757125896
32381,2246,5064,6,52.12344894455703
32382,1337,1142,1,60.93017486122612
32383,59,5064,6,64.28563689458744
32384,2337,1219,1,78.27671348923856
32385,2869,1133,1,45.31620045868463
32386,2175,4252,5,61.98305946419604
32387,630,1088,1,51.79312738327899
32388,3142,2510,2,43.28243141532882
32389,854,5060,6,48.31246838142625
32390,1333,5426,6,50.961050106296
32391,1896,4289,5,26.78738756022691
32392,1626,151,0,50.65615907983402
32393,1703,5131,6,52.670552055357824
32394,3156,4,0,67.53384444996149
32395,241,6333,7,63.76687577920987
32396,2078,5122,6,60.48073838447474
32397,156,5064,6,32.984900611522605
32398,1405,42,0,50.19243170153774
32399,3158,37,0,62.186703989888166
32400,1755,118,0,36.01624182708753
32401,3255,18,0,40.145379815046674
32402,726,6277,7,68.27528498969808
32403,210,4603,5,59.08449221620198
32404,1180,1893,2,59.46958114787871
32405,214,1893,2,63.89812272428505
32406,354,8,0,58.727275536764246
32407,2316,5108,6,56.99452696422393
32408,334,3753,4,48.58182074574934
32409,2825,4,0,86.23509996578852
32410,2509,1908,2,34.638273421625236
32411,2385,1686,1,65.56710910241335
32412,2892,97,0,49.1530899125701
32413,2138,1056,1,58.79654743591121
32414,1303,526,0,57.96273684583802
32415,1371,4433,5,69.91469538238033
32416,757,5423,6,71.47644501683709
32417,191,1058,1,54.27868101140069
32418,1277,816,0,65.4881008237353
32419,1533,1200,1,79.9222592156341
32420,2079,44,0,67.79040629569742
32421,622,38,0,52.744330118183846
32422,3048,5123,6,58.28035986147724
32423,1330,5067,6,60.813767805429414
32424,68,1862,2,66.06615248093463
32425,1410,5305,6,48.68308167978991
32426,585,5062,6,59.860866415678146
32427,2618,4733,5,60.392157779355934
32428,1473,5066,6,60.25421566241042
32429,3052,79,0,48.816030796762675
32430,1469,3044,3,68.20659092799279
32431,2028,97,0,50.18454245192439
32432,859,4300,5,65.66584846745052
32433,528,1321,1,54.85054709392208
32434,465,5290,6,49.34010538565391
32435,1498,2510,2,58.1792539729747
32436,816,55,0,55.55553997560897
32437,1158,1923,2,46.88770356913369
32438,709,1893,2,55.272278976837214
32439,2862,89,0,62.008541154093244
32440,2606,5067,6,25.771923569815325
32441,2626,1,0,58.34301780571062
32442,3130,5455,6,60.08485104984767
32443,1668,4436,5,60.29344201559234
32444,1704,1221,1,68.16001794598995
32445,3146,91,0,65.06909527071531
32446,1872,1271,1,48.17089191616708
32447,2025,1058,1,54.92995984529896
32448,35,1139,1,68.36571942796411
32449,567,37,0,72.30803056567966
32450,1829,2262,2,74.42161159464068
32451,1934,1208,1,50.266764645311596
32452,1288,5094,6,50.44102991603902
32453,3207,1210,1,48.72261134666822
32454,1990,89,0,34.331875190334976
32455,191,1952,2,69.3211143950705
32456,1591,5083,6,63.928312770558584
32457,772,81,0,39.25326884191363
32458,600,1538,1,56.01844515212847
32459,2944,5080,6,61.5639668653931
32460,1492,133,0,53.87876140489728
32461,1155,38,0,66.43224849329901
32462,2549,5961,7,42.1817114319562
32463,737,9,0,61.459997531856075
32464,1809,2127,2,77.78540853181129
32465,2543,1094,1,49.53118572672084
32466,337,1151,1,71.69758334118762
32467,1465,5540,6,53.166320686226335
32468,635,5063,6,50.03984271148276
32469,1673,1058,1,53.195948223453854
32470,1457,96,0,51.365472646682704
32471,2582,1908,2,54.029133564234556
32472,1827,91,0,53.105206223632386
32473,1805,81,0,65.29634165762116
32474,169,2243,2,68.83759771139904
32475,2434,5285,6,50.22718951889022
32476,1778,1120,1,47.38033641996756
32477,405,5068,6,67.41771359490859
32478,2503,1955,2,55.23125053193959
32479,2761,1202,1,50.08391613904678
32480,1327,89,0,61.56930383953786
32481,1990,36,0,63.83763291673097
32482,2730,38,0,65.47743328315133
32483,3119,5078,6,53.27107279414381
32484,1423,1152,1,67.23296161239054
32485,1936,5288,6,50.279039554150344
32486,1716,1873,2,55.922808117194215
32487,2972,1955,2,64.29704182242001
32488,1711,1241,1,55.93985396424399
32489,407,582,0,53.15366271024277
32490,1988,27,0,64.9914515109914
32491,2795,5301,6,69.61514301460855
32492,1468,1199,1,51.75452811389951
32493,556,2009,2,46.630311211199626
32494,895,5286,6,60.775193899614635
32495,2750,5489,6,43.901283881876644
32496,816,61,0,48.02574985401562
32497,2607,5075,6,59.879631479480004
32498,1083,36,0,61.74892741446525
32499,478,6277,7,47.55416877324185
32500,1774,5114,6,52.30452117680322
32501,2998,1131,1,63.09060779136954
32502,3084,86,0,61.53118969198309
32503,1382,3253,3,58.798295932759764
32504,2547,49,0,59.89022171392535
32505,1637,18,0,65.55513963197589
32506,2392,1879,2,49.3148316457225
32507,793,1982,2,62.44896781343754
32508,2880,5342,6,56.743006831644095
32509,2769,1180,1,66.21735933549353
32510,1337,1219,1,50.11582696103699
32511,1556,1923,2,47.11635911965484
32512,2894,67,0,55.53399820057126
32513,1601,1241,1,64.90269959374291
32514,2956,4,0,51.03018540823742
32515,2836,5148,6,45.865293096173744
32516,3102,4257,5,48.9141275945758
32517,123,98,0,53.14590474952651
32518,1180,1874,2,52.26388204943079
32519,41,37,0,39.695728446913165
32520,1672,1137,1,56.3738368035051
32521,318,4280,5,56.30808094623513
32522,3148,50,0,42.48280651381734
32523,383,1198,1,46.626392632361366
32524,404,1918,2,40.48733406123091
32525,17,426,0,65.40078492787198
32526,760,1055,1,53.4679145692487
32527,211,1152,1,55.48582718687286
32528,1515,2116,2,60.194424595462166
32529,1559,1,0,56.37313892288644
32530,1556,1880,2,43.87451990824512
32531,859,1180,1,69.38204166147914
32532,17,50,0,50.46824973099899
32533,2015,4436,5,63.63971140367095
32534,600,1377,1,51.00425949979231
32535,2746,1917,2,70.23819072953005
32536,1357,5029,5,55.21978100766315
32537,1380,3009,3,70.25825850624746
32538,1614,4291,5,47.25840920706202
32539,1717,50,0,70.40553328509013
32540,124,3248,3,65.23389152728731
32541,713,1215,1,31.51102341858729
32542,688,1880,2,51.20530326001421
32543,219,5487,6,67.81456412695476
32544,2124,76,0,50.83650953836972
32545,1641,1053,1,48.478719763426675
32546,2059,58,0,54.493956667116706
32547,757,5308,6,35.10608654658147
32548,2965,1101,1,66.92838444504197
32549,1446,1189,1,49.29203175723018
32550,1768,4103,4,79.35042677910779
32551,2578,1862,2,49.02728678647147
32552,1759,81,0,55.83441837660866
32553,3000,16,0,69.9588227286105
32554,2282,37,0,63.06625069167244
32555,600,1198,1,41.76476004783752
32556,2628,4225,5,63.704218462881876
32557,2409,1230,1,23.232057438651626
32558,1895,1874,2,50.26471573291213
32559,2463,1889,2,43.34763136374643
32560,2806,5080,6,39.8695998116583
32561,1327,5079,6,52.024054414162705
32562,3143,1862,2,50.31597039489523
32563,2730,4,0,54.182592493447984
32564,474,1871,2,62.956902716266384
32565,1617,86,0,49.12892530136425
32566,1180,1871,2,49.82128830884285
32567,624,1212,1,54.06850329708246
32568,586,1905,2,45.62787424544298
32569,644,4280,5,50.542243857451574
32570,2766,1216,1,68.42973710489127
32571,1431,61,0,62.339989382873064
32572,2173,1908,2,58.2528870463485
32573,1603,5115,6,51.81241179555075
32574,1650,1150,1,68.54440495119451
32575,364,90,0,50.06025006674481
32576,395,1862,2,54.355090559933934
32577,2033,1058,1,48.16181917045621
32578,401,9,0,67.37821540262665
32579,536,4287,5,52.09345249747279
32580,193,2119,2,35.22451644642395
32581,3137,1159,1,37.850684072019234
32582,2483,2943,3,47.31763353529151
32583,2481,1091,1,66.03369959386315
32584,896,5089,6,58.68325493825404
32585,1676,1039,1,43.00843534233976
32586,961,0,0,40.713144783166456
32587,554,4402,5,45.87974782695897
32588,2763,5066,6,63.86122208960789
32589,2975,5127,6,46.4481631273652
32590,3191,4441,5,72.8847623637103
32591,339,1054,1,72.60679725932062
32592,1224,6271,7,48.70916975163907
32593,371,5124,6,58.94178511582704
32594,1473,5143,6,38.81074645845469
32595,1456,3791,4,48.69277012002451
32596,3142,7061,7,40.86158046333523
32597,2543,1212,1,61.68628556151853
32598,18,1198,1,61.459233828280446
32599,1994,4300,5,41.497500729649495
32600,793,81,0,73.5148059028899
32601,1528,9,0,36.784751396698155
32602,2392,1908,2,39.62746486521078
32603,1484,1195,1,73.39033165553347
32604,3090,1862,2,56.974464557550405
32605,898,134,0,51.4263534942125
32606,3145,3815,4,42.9127692517725
32607,2452,5126,6,38.19063133123883
32608,2962,1180,1,49.741956176659215
32609,1505,44,0,49.09982197887065
32610,2613,2941,3,37.161107327279346
32611,539,13,0,74.27112406885922
32612,1396,1245,1,50.06585554353897
32613,2334,95,0,64.27508443112404
32614,2556,83,0,67.40441945755394
32615,3029,1133,1,57.60115991678905
32616,1932,54,0,37.49950815294062
32617,600,97,0,59.284517438684446
32618,3190,19,0,74.53812987708444
32619,1571,95,0,49.00087580905015
32620,2904,5123,6,42.81927251818332
32621,1247,1213,1,69.3117048548093
32622,2840,8,0,53.206199924781785
32623,751,0,0,58.67277585045194
32624,1154,1862,2,65.55509857054163
32625,1742,22,0,46.936623149837615
32626,963,5148,6,58.891773293140155
32627,1648,5079,6,63.47304223710773
32628,844,36,0,61.51967266966458
32629,1850,4248,5,65.62950680471205
32630,3048,5114,6,68.74483104638867
32631,2658,2939,3,49.64118535530714
32632,1237,1039,1,69.6806737453217
32633,52,1240,1,77.85409889399826
32634,1722,1,0,28.17622310585056
32635,1089,5135,6,47.3832199274685
32636,688,1178,1,60.61291473693686
32637,2906,1921,2,51.41924984373958
32638,17,433,0,49.94520218309887
32639,1421,38,0,57.9632276703036
32640,1688,83,0,69.50560120078315
32641,1571,38,0,65.3405969062063
32642,898,8,0,47.52051178696206
32643,2413,1,0,54.84132525985105
32644,25,99,0,41.22349808488249
32645,3047,4441,5,35.78150850814555
32646,1411,1317,1,40.89858029987885
32647,1143,1730,1,53.75920455776959
32648,2317,0,0,43.52180140663272
32649,3230,3818,4,56.45319410010691
32650,2607,1170,1,30.857809647993953
32651,1493,1058,1,73.81336252773329
32652,1093,4148,5,59.86601083518305
32653,1451,1851,2,59.1223014396696
32654,1475,3253,3,77.13452961983297
32655,1028,50,0,52.77183430473449
32656,2487,5126,6,49.839779184006424
32657,1577,1180,1,62.027877861290214
32658,2673,9,0,64.76798272591144
32659,1479,1152,1,64.16450839347904
32660,3124,1862,2,64.3959133754719
32661,1876,3119,3,61.69520670113671
32662,934,5101,6,71.65441782286132
32663,2474,5051,6,53.002350927846244
32664,1440,5079,6,66.10648358030184
32665,2611,5094,6,52.590207170395225
32666,1667,5084,6,67.0736538517588
32667,1828,1105,1,42.6382989180733
32668,2044,5063,6,68.1965987997204
32669,2754,42,0,59.00496777887591
32670,1611,5124,6,46.78421594040523
32671,3247,3962,4,44.016235404741096
32672,2748,63,0,45.464313816951915
32673,136,1058,1,58.422441812710225
32674,3104,1905,2,53.1273666772419
32675,1164,1178,1,63.68365698187936
32676,2198,64,0,57.863616545381056
32677,1106,1178,1,69.2126374876548
32678,2578,13,0,60.09678350359927
32679,1411,1355,1,68.36401618902299
32680,1846,5066,6,59.17334095543595
32681,1991,5292,6,45.166228671081264
32682,2243,5138,6,55.72464450755396
32683,3242,1874,2,51.01352319823901
32684,2400,5526,6,55.281862097966766
32685,1600,1851,2,33.348424326547786
32686,1088,8,0,53.20399573422176
32687,42,45,0,61.175077288253966
32688,795,1099,1,72.28583453962872
32689,1044,5127,6,63.22735004588118
32690,1784,86,0,50.37567121261001
32691,1283,2938,3,43.55878578027703
32692,2008,69,0,57.24687718752433
32693,985,49,0,66.93724902537154
32694,960,45,0,50.51613622488223
32695,3269,1983,2,64.41871386470443
32696,1710,3818,4,47.42943621902492
32697,2401,5101,6,69.29404556612195
32698,2014,91,0,26.836871719559596
32699,2223,97,0,42.970800894243695
32700,2073,63,0,61.450289657878216
32701,247,4393,5,54.53868477805123
32702,1367,5077,6,57.86036974217552
32703,991,89,0,47.52740757339377
32704,2809,1,0,69.49795899674385
32705,1916,38,0,52.454414969996726
32706,2600,61,0,66.95702228507814
32707,2806,9,0,52.6859583879543
32708,2073,1068,1,66.35066574711404
32709,151,1153,1,45.37836032437266
32710,1644,2738,3,49.61185925595382
32711,1991,5434,6,35.90099642801599
32712,3190,0,0,66.87553884992816
32713,1700,5536,6,60.91046869596191
32714,1845,5076,6,39.39995297272032
32715,2657,1874,2,67.9677993523815
32716,2815,5062,6,63.501031069573955
32717,1881,2318,2,54.43956736878005
32718,2476,37,0,59.62473324057157
32719,1932,9,0,42.94937056165797
32720,2837,1240,1,47.683521838610886
32721,1094,110,0,65.19488986062106
32722,2607,33,0,52.10007906934836
32723,1410,5291,6,40.95904893808027
32724,888,5124,6,68.33597388493374
32725,749,1219,1,72.79309828812598
32726,2610,58,0,61.447807678882825
32727,1693,69,0,49.06077786146948
32728,2226,5110,6,69.28754706991982
32729,1465,79,0,29.50281171980392
32730,35,58,0,56.82844294992444
32731,1217,1919,2,44.44988854404147
32732,195,1885,2,53.13534375248299
32733,3066,1178,1,58.65511011876937
32734,1180,5290,6,47.35328078623739
32735,2683,1334,1,48.572392347567465
32736,969,5143,6,61.82045336010994
32737,2262,5423,6,55.74046884693685
32738,2292,69,0,59.36686210815607
32739,1495,5070,6,47.74447668297938
